UF;Município;Registro;Protocolo;COBRADE;Status;População;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros Afetados;DM_Unidades Habitacionais Danificadas;DM_Unidades Habitacionais Destruídas;DM_Unidades Habitacionais Valor;DM_Instalações públicas de saúde Danificadas;DM_Instalações públicas de saúde Destruídas;DM_Instalações públicas de saúde Valor;DM_Instalações públicas de ensino Danificadas;DM_Instalações públicas de ensino Destruídas;DM_Instalações públicas de ensino Valor;DM_Instalações públicas prestadoras de outros serviços Danificadas;DM_Instalações públicas prestadoras de outros serviços Destruídas;DM_Instalações públicas prestadoras de outros serviços Valor;DM_Instalações públicas de uso comunitário Danificadas;DM_Instalações públicas de uso comunitário Destruídas;DM_Instalações públicas de uso comunitário Valor;DM_Obras de infraestrutura pública Danificadas;DM_Obras de infraestrutura pública Destruídas;DM_Obras de infraestrutura pública Valor;DA_Poluição ou contaminação da água;DA_Poluição ou contaminação do ar;DA_Poluição ou contaminação do solo;DA_Diminuição ou exaurimento hídrico;DA_Incêndios em parques, APA's ou APP's;PEPL_Assistência médica, saúde pública e atendimento de emergências médicas (R$);PEPL_Abastecimento de água potável (R$);PEPL_Esgoto de águas pluviais e sistema de esgotos sanitários (R$);PEPL_Sistema de limpeza urbana e de recolhimento e destinação do lixo (R$);PEPL_Sistema de desinfestação/desinfecção do habitat/controle de pragas e vetores (R$);PEPL_Geração e distribuição de energia elétrica (R$);PEPL_Telecomunicações (R$);PEPL_Transportes locais, regionais e de longo curso (R$);PEPL_Distribuição de combustíveis, especialmente os de uso doméstico (R$);PEPL_Segurança pública (R$);PEPL_Ensino (R$);PEPR_Agricultura (R$);PEPR_Pecuária (R$);PEPR_Indústria (R$);PEPR_Comércio (R$);PEPR_Serviços (R$)
MT;Santa Cruz do Xingu;23/07/2024;MT-F-5107743-14110-20240701;14110 - Estiagem;Registro;1899;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;0.0;150000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60000.0;10000.0
MS;Iguatemi;26/06/2024;MS-F-5004304-14110-20240624;14110 - Estiagem;Registro;14887;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;DE 5% A 10%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Rio Verde de Mato Grosso;24/06/2024;MS-F-5007406-14132-20240622;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Registro;18892;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;DE 5% A 10%;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Jardim;24/06/2024;MS-F-5005004-14131-20240622;14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais;Registro;24363;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Douradina;24/06/2024;MS-F-5003504-14132-20240620;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Reconhecido;5365;0;0;0;0;0;0;5334;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;MAIS DE 20%;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Coronel Sapucaia;26/06/2024;MS-F-5003157-14132-20240620;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Registro;14064;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;DE 10% A 20%;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MT;Poconé;28/08/2024;MT-F-5106505-14131-20240619;14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais;Registro;31778;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Rio Verde de Mato Grosso;20/06/2024;MS-F-5007406-14132-20240619;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Registro;18892;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;DE 0% A 5%;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Dourados;20/06/2024;MS-F-5003702-14131-20240619;14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais;Reconhecido;196068;0;0;0;0;0;0;10;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;DE 0% A 5%;;;ATÉ 40%;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Deodápolis;19/06/2024;MS-F-5003454-14132-20240619;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Reconhecido;12131;0;0;0;0;0;0;10000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;MAIS DE 20%;;;;200000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30000.0;120000.0;0.0;0.0;0.0
MS;Pedro Gomes;18/06/2024;MS-F-5006408-14132-20240618;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Registro;7967;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;São Gabriel do Oeste;19/06/2024;MS-F-5007695-14132-20240618;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Registro;22164;0;0;0;0;0;0;27221;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Coxim;18/06/2024;MS-F-5003306-14132-20240618;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Reconhecido;32180;0;0;0;0;0;0;32180;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;MAIS DE 20%;MAIS DE 20%;MAIS DE 20%;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Naviraí;20/06/2024;MS-F-5005707-14131-20240618;14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais;Reconhecido;46355;0;0;0;0;0;0;53000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;ATÉ 40%;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Sidrolândia;18/06/2024;MS-F-5007901-14132-20240618;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Reconhecido;42076;0;0;0;0;0;0;42076;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;MAIS DE 20%;;;MAIS DE 40%;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Porto Murtinho;20/06/2024;MS-F-5006903-14132-20240618;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Reconhecido;15369;0;0;0;0;0;0;12000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;MAIS DE 20%;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Rio Verde de Mato Grosso;19/06/2024;MS-F-5007406-14132-20240617;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Registro;18892;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;DE 5% A 10%;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Corumbá;17/06/2024;MS-F-5003207-14132-20240617;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Reconhecido;103772;0;0;0;0;0;0;96000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;MAIS DE 20%;MAIS DE 20%;MAIS DE 20%;MAIS DE 20%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Nioaque;17/06/2024;MS-F-5005806-14132-20240617;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Reconhecido;14396;0;0;0;0;0;0;13220;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;MAIS DE 20%;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Rio Verde de Mato Grosso;18/06/2024;MS-F-5007406-14132-20240616;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Registro;18892;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;DE 0% A 5%;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MT;Barão de Melgaço;20/06/2024;MT-F-5101605-14120-20240612;14120 - Seca;Reconhecido;7591;0;0;0;0;0;0;6336;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;MAIS DE 20%;;120000.0;70000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0
MS;Aquidauana;20/06/2024;MS-F-5001102-14132-20240610;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Reconhecido;45623;0;0;0;0;0;0;45623;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;MAIS DE 20%;;;ATÉ 40%;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;327325.01;0.0;0.0;0.0
MS;Bodoquena;19/06/2024;MS-F-5002159-14132-20240610;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Reconhecido;7986;0;0;0;0;0;0;7986;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;MAIS DE 20%;;;ATÉ 40%;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Coronel Sapucaia;10/06/2024;MS-F-5003157-14110-20240610;14110 - Estiagem;Registro;14064;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;DE 5% A 10%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Naviraí;06/06/2024;MS-F-5005707-14110-20240606;14110 - Estiagem;Registro;46355;0;0;0;0;0;0;600;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;DE 0% A 5%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2,74E+15;0.0;0.0;0.0;0.0
MS;Bonito;20/06/2024;MS-F-5002209-14132-20240601;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Reconhecido;19598;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;MAIS DE 20%;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Eldorado;24/05/2024;MS-F-5003751-14131-20240514;14131 - Incêndio Florestal - Incêndios em Parques, Áreas de Proteção Ambiental e Áreas de Preservação Permanente Nacionais, Estaduais ou Municipais;Registro;11680;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Ponta Porã;24/06/2024;MS-F-5006606-14132-20240501;14132 - Incêndio Florestal - Incêndios em áreas não protegidas, com reflexos na qualidade do ar;Registro;77866;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;DE 0% A 5%;DE 0% A 5%;;DE 0% A 5%;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MS;Ponta Porã;20/06/2024;MS-F-5006606-14110-20240501;14110 - Estiagem;Registro;77866;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6,38E+17;0.0;0.0;0.0;0.0
