Data;Hora;Cota;Estacao
23/09/2023;07:00;157;15400000
24/09/2023;07:00;154;15400000
25/09/2023;07:00;149;15400000
26/09/2023;07:00;143;15400000
27/09/2023;07:00;148;15400000
28/09/2023;07:00;149;15400000
29/09/2023;07:00;149;15400000
30/09/2023;07:00;152;15400000
01/10/2023;07:00;148;15400000
02/10/2023;07:00;131;15400000
03/10/2023;07:00;130;15400000
04/10/2023;07:00;127;15400000
05/10/2023;07:00;123;15400000
06/10/2023;07:00;115;15400000
27/09/2023;07:00;554;15250000
28/09/2023;07:00;552;15250000
29/09/2023;07:00;550;15250000
30/09/2023;07:00;549;15250000
01/10/2023;07:00;548;15250000
02/10/2023;07:00;549;15250000
03/10/2023;07:00;550;15250000
04/10/2023;07:00;552;15250000
05/10/2023;07:00;553;15250000
06/10/2023;07:00;553;15250000
27/09/2023;07:00;832;15326000
28/09/2023;07:00;828;15326000
29/09/2023;07:00;820;15326000
30/09/2023;07:00;817;15326000
01/10/2023;07:00;818;15326000
02/10/2023;07:00;818;15326000
03/10/2023;07:00;817;15326000
04/10/2023;07:00;814;15326000
27/09/2023;07:00;646;15560000
28/09/2023;07:00;648;15560000
29/09/2023;07:00;644;15560000
30/09/2023;07:00;648;15560000
01/10/2023;07:00;653;15560000
02/10/2023;07:00;661;15560000
03/10/2023;07:00;664;15560000
04/10/2023;07:00;647;15560000
05/10/2023;07:00;643;15560000
06/10/2023;07:00;647;15560000
15/09/2023;07:00;86;66070004
16/09/2023;07:00;90;66070004
17/09/2023;07:00;95;66070004
18/09/2023;07:00;97;66070004
19/09/2023;07:00;100;66070004
20/09/2023;07:00;96;66070004
21/09/2023;07:00;90;66070004
22/09/2023;07:00;88;66070004
23/09/2023;07:00;86;66070004
24/09/2023;07:00;83;66070004
25/09/2023;07:00;82;66070004
26/09/2023;07:00;78;66070004
27/09/2023;07:00;77;66070004
28/09/2023;07:00;76;66070004
29/09/2023;07:00;75;66070004
30/09/2023;07:00;74;66070004
01/10/2023;07:00;73;66070004
02/10/2023;07:00;73;66070004
03/10/2023;07:00;101;66070004
04/10/2023;07:00;110;66070004
05/10/2023;07:00;113;66070004
06/10/2023;07:00;117;66070004
15/09/2023;07:00;265;66120000
16/09/2023;07:00;266;66120000
17/09/2023;07:00;267;66120000
18/09/2023;07:00;268;66120000
19/09/2023;07:00;270;66120000
20/09/2023;07:00;272;66120000
21/09/2023;07:00;270;66120000
22/09/2023;07:00;272;66120000
23/09/2023;07:00;274;66120000
24/09/2023;07:00;275;66120000
25/09/2023;07:00;276;66120000
26/09/2023;07:00;275;66120000
15/09/2023;07:00;418;66125000
16/09/2023;07:00;416;66125000
17/09/2023;07:00;416;66125000
18/09/2023;07:00;414;66125000
19/09/2023;07:00;412;66125000
20/09/2023;07:00;410;66125000
21/09/2023;07:00;410;66125000
22/09/2023;07:00;407;66125000
23/09/2023;07:00;406;66125000
24/09/2023;07:00;405;66125000
25/09/2023;07:00;405;66125000
26/09/2023;07:00;402;66125000
27/09/2023;07:00;399;66125000
28/09/2023;07:00;394;66125000
29/09/2023;07:00;393;66125000
30/09/2023;07:00;391;66125000
01/10/2023;07:00;390;66125000
02/10/2023;07:00;391;66125000
15/09/2023;07:00;120;66260001
16/09/2023;07:00;121;66260001
17/09/2023;07:00;118;66260001
18/09/2023;07:00;118;66260001
19/09/2023;07:00;118;66260001
20/09/2023;07:00;118;66260001
21/09/2023;07:00;118;66260001
22/09/2023;07:00;116;66260001
23/09/2023;07:00;115;66260001
24/09/2023;07:00;115;66260001
25/09/2023;07:00;115;66260001
26/09/2023;07:00;115;66260001
27/09/2023;07:00;121;66260001
28/09/2023;07:00;130;66260001
15/09/2023;07:00;270;66270000
16/09/2023;07:00;269;66270000
17/09/2023;07:00;268;66270000
18/09/2023;07:00;267;66270000
19/09/2023;07:00;267;66270000
20/09/2023;07:00;267;66270000
21/09/2023;07:00;267;66270000
22/09/2023;07:00;266;66270000
23/09/2023;07:00;264;66270000
24/09/2023;07:00;264;66270000
25/09/2023;07:00;264;66270000
26/09/2023;07:00;264;66270000
15/09/2023;07:00;69;66470000
15/09/2023;07:00;203;66600000
16/09/2023;07:00;203;66600000
17/09/2023;07:00;203;66600000
18/09/2023;07:00;204;66600000
19/09/2023;07:00;206;66600000
20/09/2023;07:00;206;66600000
21/09/2023;07:00;206;66600000
22/09/2023;07:00;208;66600000
23/09/2023;07:00;208;66600000
24/09/2023;07:00;209;66600000
25/09/2023;07:00;209;66600000
26/09/2023;07:00;210;66600000
15/09/2023;07:00;216;66650000
16/09/2023;07:00;216;66650000
17/09/2023;07:00;235;66650000
18/09/2023;07:00;236;66650000
19/09/2023;07:00;239;66650000
20/09/2023;07:00;240;66650000
21/09/2023;07:00;241;66650000
22/09/2023;07:00;242;66650000
23/09/2023;07:00;243;66650000
24/09/2023;07:00;245;66650000
25/09/2023;07:00;246;66650000
26/09/2023;07:00;247;66650000
27/09/2023;07:00;247;66650000
15/09/2023;07:00;251;66710000
16/09/2023;07:00;250;66710000
17/09/2023;07:00;249;66710000
18/09/2023;07:00;248;66710000
19/09/2023;07:00;248;66710000
20/09/2023;07:00;248;66710000
21/09/2023;07:00;248;66710000
22/09/2023;07:00;247;66710000
23/09/2023;07:00;247;66710000
24/09/2023;07:00;248;66710000
25/09/2023;07:00;249;66710000
26/09/2023;07:00;250;66710000
27/09/2023;07:00;250;66710000
15/09/2023;07:00;343;66825000
16/09/2023;07:00;340;66825000
17/09/2023;07:00;336;66825000
18/09/2023;07:00;334;66825000
19/09/2023;07:00;330;66825000
20/09/2023;07:00;326;66825000
21/09/2023;07:00;322;66825000
22/09/2023;07:00;318;66825000
23/09/2023;07:00;314;66825000
24/09/2023;07:00;312;66825000
25/09/2023;07:00;306;66825000
26/09/2023;07:00;301;66825000
27/09/2023;07:00;296;66825000
28/09/2023;07:00;292;66825000
29/09/2023;07:00;287;66825000
30/09/2023;07:00;281;66825000
01/10/2023;07:00;276;66825000
02/10/2023;07:00;270;66825000
03/10/2023;07:00;265;66825000
04/10/2023;07:00;259;66825000
05/10/2023;07:00;254;66825000
06/10/2023;07:00;249;66825000
15/09/2023;07:00;366;66870000
16/09/2023;07:00;367;66870000
17/09/2023;07:00;369;66870000
18/09/2023;07:00;368;66870000
19/09/2023;07:00;366;66870000
20/09/2023;07:00;367;66870000
21/09/2023;07:00;369;66870000
22/09/2023;07:00;368;66870000
23/09/2023;07:00;370;66870000
24/09/2023;07:00;370;66870000
25/09/2023;07:00;366;66870000
26/09/2023;07:00;366;66870000
27/09/2023;07:00;366;66870000
15/09/2023;07:00;153;66900000
16/09/2023;07:00;144;66900000
17/09/2023;07:00;134;66900000
18/09/2023;07:00;129;66900000
19/09/2023;07:00;126;66900000
20/09/2023;07:00;124;66900000
21/09/2023;07:00;124;66900000
22/09/2023;07:00;124;66900000
23/09/2023;07:00;124;66900000
24/09/2023;07:00;122;66900000
25/09/2023;07:00;120;66900000
26/09/2023;07:00;117;66900000
27/09/2023;07:00;116;66900000
15/09/2023;07:00;265;66910000
16/09/2023;07:00;255;66910000
17/09/2023;07:00;258;66910000
18/09/2023;07:00;248;66910000
19/09/2023;07:00;231;66910000
20/09/2023;07:00;217;66910000
21/09/2023;07:00;204;66910000
22/09/2023;07:00;199;66910000
23/09/2023;07:00;195;66910000
24/09/2023;07:00;192;66910000
25/09/2023;07:00;193;66910000
26/09/2023;07:00;191;66910000
27/09/2023;07:00;190;66910000
15/09/2023;07:00;173;66941000
16/09/2023;07:00;181;66941000
17/09/2023;07:00;172;66941000
18/09/2023;07:00;161;66941000
19/09/2023;07:00;158;66941000
20/09/2023;07:00;152;66941000
21/09/2023;07:00;152;66941000
22/09/2023;07:00;150;66941000
23/09/2023;07:00;150;66941000
24/09/2023;07:00;150;66941000
25/09/2023;07:00;147;66941000
26/09/2023;07:00;145;66941000
27/09/2023;07:00;143;66941000
15/09/2023;07:00;233;66945000
16/09/2023;07:00;238;66945000
17/09/2023;07:00;234;66945000
18/09/2023;07:00;222;66945000
19/09/2023;07:00;212;66945000
20/09/2023;07:00;208;66945000
21/09/2023;07:00;205;66945000
22/09/2023;07:00;204;66945000
23/09/2023;07:00;203;66945000
24/09/2023;07:00;203;66945000
25/09/2023;07:00;200;66945000
26/09/2023;07:00;196;66945000
27/09/2023;07:00;195;66945000
15/09/2023;07:00;301;66960008
16/09/2023;07:00;298;66960008
17/09/2023;07:00;294;66960008
18/09/2023;07:00;291;66960008
19/09/2023;07:00;287;66960008
20/09/2023;07:00;284;66960008
21/09/2023;07:00;280;66960008
22/09/2023;07:00;276;66960008
23/09/2023;07:00;273;66960008
24/09/2023;07:00;268;66960008
25/09/2023;07:00;263;66960008
26/09/2023;07:00;258;66960008
27/09/2023;07:00;255;66960008
15/09/2023;07:00;260;66970000
16/09/2023;07:00;257;66970000
17/09/2023;07:00;253;66970000
18/09/2023;07:00;250;66970000
19/09/2023;07:00;246;66970000
20/09/2023;07:00;244;66970000
21/09/2023;07:00;241;66970000
22/09/2023;07:00;237;66970000
23/09/2023;07:00;232;66970000
24/09/2023;07:00;229;66970000
25/09/2023;07:00;225;66970000
26/09/2023;07:00;219;66970000
27/09/2023;07:00;214;66970000
28/09/2023;07:00;209;66970000
29/09/2023;07:00;204;66970000
30/09/2023;07:00;200;66970000
01/10/2023;07:00;196;66970000
02/10/2023;07:00;190;66970000
03/10/2023;07:00;182;66970000
04/10/2023;07:00;177;66970000
05/10/2023;07:00;169;66970000
06/10/2023;07:00;160;66970000
15/09/2023;07:00;435;67100000
16/09/2023;07:00;432;67100000
17/09/2023;07:00;429;67100000
18/09/2023;07:00;427;67100000
19/09/2023;07:00;426;67100000
20/09/2023;07:00;424;67100000
21/09/2023;07:00;422;67100000
22/09/2023;07:00;420;67100000
23/09/2023;07:00;416;67100000
24/09/2023;07:00;413;67100000
25/09/2023;07:00;410;67100000
26/09/2023;07:00;408;67100000
27/09/2023;07:00;404;67100000
28/09/2023;07:00;401;67100000
29/09/2023;07:00;399;67100000
30/09/2023;07:00;398;67100000
01/10/2023;07:00;397;67100000
02/10/2023;07:00;395;67100000
03/10/2023;07:00;393;67100000
04/10/2023;07:00;388;67100000
05/10/2023;07:00;374;67100000
06/10/2023;07:00;370;67100000
07/10/2023;07:00;112;15400000
08/10/2023;07:00;114;15400000
09/10/2023;07:00;119;15400000
10/10/2023;07:00;121;15400000
07/10/2023;07:00;545;15250000
08/10/2023;07:00;541;15250000
09/10/2023;07:00;538;15250000
10/10/2023;07:00;537;15250000
07/10/2023;07:00;795;15326000
08/10/2023;07:00;789;15326000
09/10/2023;07:00;783;15326000
10/10/2023;07:00;779;15326000
07/10/2023;07:00;;15560000
08/10/2023;07:00;;15560000
09/10/2023;07:00;643;15560000
10/10/2023;07:00;641;15560000
11/10/2023;07:00;128;15400000
12/10/2023;07:00;132;15400000
13/10/2023;07:00;132;15400000
17/09/2023;07:00;167;15400000
11/10/2023;07:00;936;15318000
12/10/2023;07:00;933;15318000
13/10/2023;07:00;929;15318000
17/09/2023;07:00;933;15318000
07/10/2023;07:00;111;66070004
08/10/2023;07:00;104;66070004
09/10/2023;07:00;100;66070004
10/10/2023;07:00;91;66070004
11/10/2023;07:00;84;66070004
12/10/2023;07:00;82;66070004
13/10/2023;07:00;78;66070004
07/10/2023;07:00;241;66825000
08/10/2023;07:00;235;66825000
09/10/2023;07:00;229;66825000
10/10/2023;07:00;223;66825000
11/10/2023;07:00;218;66825000
12/10/2023;07:00;212;66825000
13/10/2023;07:00;204;66825000
07/10/2023;07:00;156;66970000
08/10/2023;07:00;149;66970000
09/10/2023;07:00;142;66970000
10/10/2023;07:00;136;66970000
11/10/2023;07:00;129;66970000
12/10/2023;07:00;122;66970000
13/10/2023;07:00;114;66970000
07/10/2023;07:00;364;67100000
08/10/2023;07:00;360;67100000
09/10/2023;07:00;356;67100000
10/10/2023;07:00;350;67100000
11/10/2023;07:00;345;67100000
12/10/2023;07:00;339;67100000
13/10/2023;07:00;331;67100000
07/10/2023;07:00;46;66010000
08/10/2023;07:00;43,9;66010000
09/10/2023;07:00;43,1;66010000
10/10/2023;07:00;43,9;66010000
11/10/2023;07:00;42,6;66010000
12/10/2023;07:00;40,3;66010000
13/10/2023;07:00;39,8;66010000
07/10/2023;07:00;257;66120000
08/10/2023;07:00;261;66120000
09/10/2023;07:00;266;66120000
10/10/2023;07:00;269;66120000
11/10/2023;07:00;271;66120000
12/10/2023;07:00;271;66120000
13/10/2023;07:00;270;66120000
14/10/2023;07:00;122;15400000
15/10/2023;07:00;130;15400000
16/10/2023;07:00;156;15400000
17/10/2023;07:00;173;15400000
18/10/2023;07:00;178;15400000
19/10/2023;07:00;187;15400000
20/10/2023;07:00;185;15400000
21/10/2023;07:00;187;15400000
22/10/2023;07:00;164;15400000
23/10/2023;07:00;170;15400000
14/10/2023;07:00;324;67100000
15/10/2023;07:00;319;67100000
16/10/2023;07:00;313;67100000
17/10/2023;07:00;306;67100000
18/10/2023;07:00;299;67100000
19/10/2023;07:00;294;67100000
20/10/2023;07:00;289;67100000
21/10/2023;07:00;283;67100000
22/10/2023;07:00;278;67100000
23/10/2023;07:00;272;67100000
28/09/2023;07:00;;66900000
29/09/2023;07:00;;66900000
30/09/2023;07:00;114;66900000
01/10/2023;07:00;114;66900000
02/10/2023;07:00;114;66900000
03/10/2023;07:00;114;66900000
04/10/2023;07:00;114;66900000
05/10/2023;07:00;114;66900000
06/10/2023;07:00;113;66900000
07/10/2023;07:00;112;66900000
08/10/2023;07:00;120;66900000
09/10/2023;07:00;132;66900000
10/10/2023;07:00;167;66900000
11/10/2023;07:00;168;66900000
12/10/2023;07:00;141;66900000
13/10/2023;07:00;126;66900000
14/10/2023;07:00;121;66900000
15/10/2023;07:00;119;66900000
16/10/2023;07:00;118;66900000
17/10/2023;07:00;118;66900000
18/10/2023;07:00;116;66900000
19/10/2023;07:00;114;66900000
20/10/2023;07:00;113;66900000
21/10/2023;07:00;119;66900000
22/10/2023;07:00;120;66900000
23/10/2023;07:00;117;66900000
28/09/2023;07:00;;66910000
29/09/2023;07:00;;66910000
30/09/2023;07:00;159;66910000
01/10/2023;07:00;157;66910000
02/10/2023;07:00;157;66910000
03/10/2023;07:00;157;66910000
04/10/2023;07:00;157;66910000
05/10/2023;07:00;155;66910000
06/10/2023;07:00;154;66910000
07/10/2023;07:00;153;66910000
08/10/2023;07:00;151;66910000
09/10/2023;07:00;151;66910000
10/10/2023;07:00;162;66910000
11/10/2023;07:00;178;66910000
12/10/2023;07:00;209;66910000
13/10/2023;07:00;241;66910000
14/10/2023;07:00;231;66910000
15/10/2023;07:00;204;66910000
16/10/2023;07:00;182;66910000
17/10/2023;07:00;171;66910000
18/10/2023;07:00;165;66910000
19/10/2023;07:00;162;66910000
20/10/2023;07:00;158;66910000
21/10/2023;07:00;156;66910000
22/10/2023;07:00;153;66910000
23/10/2023;07:00;154;66910000
28/09/2023;07:00;;66941000
29/09/2023;07:00;;66941000
30/09/2023;07:00;138;66941000
01/10/2023;07:00;143;66941000
02/10/2023;07:00;148;66941000
03/10/2023;07:00;149;66941000
04/10/2023;07:00;147;66941000
05/10/2023;07:00;140;66941000
06/10/2023;07:00;137;66941000
07/10/2023;07:00;135;66941000
08/10/2023;07:00;133;66941000
09/10/2023;07:00;136;66941000
10/10/2023;07:00;138;66941000
11/10/2023;07:00;141;66941000
12/10/2023;07:00;140;66941000
13/10/2023;07:00;135;66941000
14/10/2023;07:00;135;66941000
15/10/2023;07:00;134;66941000
16/10/2023;07:00;133;66941000
17/10/2023;07:00;135;66941000
18/10/2023;07:00;137;66941000
19/10/2023;07:00;137;66941000
20/10/2023;07:00;136;66941000
21/10/2023;07:00;137;66941000
22/10/2023;07:00;137;66941000
23/10/2023;07:00;136;66941000
28/09/2023;07:00;;66945000
29/09/2023;07:00;;66945000
30/09/2023;07:00;187;66945000
01/10/2023;07:00;188;66945000
02/10/2023;07:00;193;66945000
03/10/2023;07:00;196;66945000
04/10/2023;07:00;198;66945000
05/10/2023;07:00;192;66945000
06/10/2023;07:00;187;66945000
07/10/2023;07:00;184;66945000
08/10/2023;07:00;183;66945000
09/10/2023;07:00;191;66945000
10/10/2023;07:00;208;66945000
11/10/2023;07:00;213;66945000
12/10/2023;07:00;201;66945000
13/10/2023;07:00;193;66945000
14/10/2023;07:00;188;66945000
15/10/2023;07:00;185;66945000
16/10/2023;07:00;183;66945000
17/10/2023;07:00;184;66945000
18/10/2023;07:00;184;66945000
19/10/2023;07:00;184;66945000
20/10/2023;07:00;183;66945000
21/10/2023;07:00;188;66945000
22/10/2023;07:00;187;66945000
23/10/2023;07:00;184;66945000
28/09/2023;07:00;;66960008
29/09/2023;07:00;;66960008
30/09/2023;07:00;236;66960008
01/10/2023;07:00;230;66960008
02/10/2023;07:00;224;66960008
03/10/2023;07:00;218;66960008
04/10/2023;07:00;211;66960008
05/10/2023;07:00;206;66960008
06/10/2023;07:00;199;66960008
07/10/2023;07:00;192;66960008
08/10/2023;07:00;186;66960008
09/10/2023;07:00;180;66960008
10/10/2023;07:00;173;66960008
11/10/2023;07:00;166;66960008
12/10/2023;07:00;159;66960008
13/10/2023;07:00;152;66960008
14/10/2023;07:00;145;66960008
15/10/2023;07:00;138;66960008
16/10/2023;07:00;131;66960008
17/10/2023;07:00;125;66960008
18/10/2023;07:00;120;66960008
19/10/2023;07:00;114;66960008
20/10/2023;07:00;108;66960008
21/10/2023;07:00;101;66960008
22/10/2023;07:00;93;66960008
23/10/2023;07:00;86;66960008
14/10/2023;07:00;106;66970000
15/10/2023;07:00;100;66970000
16/10/2023;07:00;92;66970000
17/10/2023;07:00;85;66970000
18/10/2023;07:00;78;66970000
19/10/2023;07:00;71;66970000
20/10/2023;07:00;63;66970000
21/10/2023;07:00;56;66970000
22/10/2023;07:00;52;66970000
23/10/2023;07:00;46;66970000
11/10/2023;07:00;536;15250000
12/10/2023;07:00;536;15250000
13/10/2023;07:00;536;15250000
14/10/2023;07:00;536;15250000
15/10/2023;07:00;535;15250000
16/10/2023;07:00;533;15250000
17/10/2023;07:00;532;15250000
18/10/2023;07:00;532;15250000
19/10/2023;07:00;531;15250000
20/10/2023;07:00;532;15250000
21/10/2023;07:00;534;15250000
22/10/2023;07:00;535;15250000
23/10/2023;07:00;539;15250000
11/10/2023;07:00;777;15326000
12/10/2023;07:00;780;15326000
13/10/2023;07:00;790;15326000
14/10/2023;07:00;798;15326000
15/10/2023;07:00;806;15326000
16/10/2023;07:00;818;15326000
17/10/2023;07:00;812;15326000
18/10/2023;07:00;808;15326000
19/10/2023;07:00;806;15326000
20/10/2023;07:00;801;15326000
21/10/2023;07:00;796;15326000
22/10/2023;07:00;790;15326000
23/10/2023;07:00;783;15326000
11/10/2023;07:00;646;15560000
12/10/2023;07:00;645;15560000
13/10/2023;07:00;644;15560000
14/10/2023;07:00;639;15560000
15/10/2023;07:00;632;15560000
16/10/2023;07:00;629;15560000
17/10/2023;07:00;630;15560000
18/10/2023;07:00;635;15560000
19/10/2023;07:00;639;15560000
20/10/2023;07:00;638;15560000
21/10/2023;07:00;632;15560000
22/10/2023;07:00;628;15560000
23/10/2023;07:00;625;15560000
18/09/2023;07:00;949;15318000
19/09/2023;07:00;950;15318000
20/09/2023;07:00;948;15318000
21/09/2023;07:00;952;15318000
22/09/2023;07:00;949;15318000
23/09/2023;07:00;949;15318000
24/09/2023;07:00;943;15318000
25/09/2023;07:00;938;15318000
26/09/2023;07:00;921;15318000
27/09/2023;07:00;935;15318000
28/09/2023;07:00;934;15318000
29/09/2023;07:00;932;15318000
30/09/2023;07:00;926;15318000
01/10/2023;07:00;924;15318000
02/10/2023;07:00;923;15318000
03/10/2023;07:00;922;15318000
04/10/2023;07:00;922;15318000
05/10/2023;07:00;920;15318000
06/10/2023;07:00;920;15318000
07/10/2023;07:00;920;15318000
08/10/2023;07:00;923;15318000
09/10/2023;07:00;931;15318000
10/10/2023;07:00;936;15318000
11/10/2023;07:00;936;15318000
12/10/2023;07:00;933;15318000
13/10/2023;07:00;931;15318000
14/10/2023;07:00;940;15318000
15/10/2023;07:00;942;15318000
16/10/2023;07:00;961;15318000
17/10/2023;07:00;974;15318000
18/10/2023;07:00;976;15318000
19/10/2023;07:00;976;15318000
20/10/2023;07:00;975;15318000
21/10/2023;07:00;972;15318000
22/10/2023;07:00;969;15318000
23/10/2023;07:00;965;15318000
14/10/2023;07:00;77;66070004
15/10/2023;07:00;75;66070004
16/10/2023;07:00;75;66070004
17/10/2023;07:00;70;66070004
18/10/2023;07:00;68;66070004
19/10/2023;07:00;66;66070004
20/10/2023;07:00;64;66070004
21/10/2023;07:00;64;66070004
22/10/2023;07:00;60;66070004
23/10/2023;07:00;61;66070004
14/10/2023;07:00;198;66825000
15/10/2023;07:00;193;66825000
16/10/2023;07:00;185;66825000
17/10/2023;07:00;179;66825000
18/10/2023;07:00;173;66825000
19/10/2023;07:00;167;66825000
20/10/2023;07:00;162;66825000
21/10/2023;07:00;156;66825000
22/10/2023;07:00;150;66825000
23/10/2023;07:00;144;66825000
14/10/2023;07:00;;66010000
15/10/2023;07:00;;66010000
16/10/2023;07:00;;66010000
17/10/2023;07:00;;66010000
18/10/2023;07:00;;66010000
19/10/2023;07:00;;66010000
20/10/2023;07:00;;66010000
21/10/2023;07:00;;66010000
22/10/2023;07:00;;66010000
23/10/2023;07:00;;66010000
14/10/2023;07:00;267;66120000
15/10/2023;07:00;264;66120000
16/10/2023;07:00;261;66120000
17/10/2023;07:00;258;66120000
18/10/2023;07:00;255;66120000
19/10/2023;07:00;251;66120000
20/10/2023;07:00;247;66120000
21/10/2023;07:00;244;66120000
22/10/2023;07:00;240;66120000
23/10/2023;07:00;237;66120000
29/09/2023;07:00;;66260001
30/09/2023;07:00;116;66260001
01/10/2023;07:00;120;66260001
02/10/2023;07:00;121;66260001
03/10/2023;07:00;125;66260001
04/10/2023;07:00;121;66260001
05/10/2023;07:00;116;66260001
06/10/2023;07:00;114;66260001
07/10/2023;07:00;114;66260001
08/10/2023;07:00;117;66260001
09/10/2023;07:00;121;66260001
10/10/2023;07:00;118;66260001
11/10/2023;07:00;115;66260001
12/10/2023;07:00;116;66260001
13/10/2023;07:00;119;66260001
14/10/2023;07:00;118;66260001
15/10/2023;07:00;115;66260001
16/10/2023;07:00;115;66260001
17/10/2023;07:00;114;66260001
18/10/2023;07:00;113;66260001
19/10/2023;07:00;114;66260001
20/10/2023;07:00;114;66260001
21/10/2023;07:00;117;66260001
22/10/2023;07:00;119;66260001
23/10/2023;07:00;116;66260001
24/10/2023;07:00;114;66260001
27/09/2023;07:00;;66270000
28/09/2023;07:00;;66270000
29/09/2023;07:00;;66270000
30/09/2023;07:00;266;66270000
01/10/2023;07:00;268;66270000
02/10/2023;07:00;272;66270000
03/10/2023;07:00;274;66270000
04/10/2023;07:00;274;66270000
05/10/2023;07:00;268;66270000
06/10/2023;07:00;264;66270000
07/10/2023;07:00;263;66270000
08/10/2023;07:00;264;66270000
09/10/2023;07:00;271;66270000
10/10/2023;07:00;270;66270000
11/10/2023;07:00;267;66270000
12/10/2023;07:00;265;66270000
13/10/2023;07:00;268;66270000
14/10/2023;07:00;269;66270000
15/10/2023;07:00;266;66270000
16/10/2023;07:00;266;66270000
17/10/2023;07:00;265;66270000
18/10/2023;07:00;264;66270000
19/10/2023;07:00;263;66270000
20/10/2023;07:00;263;66270000
21/10/2023;07:00;265;66270000
22/10/2023;07:00;269;66270000
23/10/2023;07:00;270;66270000
24/10/2023;07:00;266;66270000
27/09/2023;07:00;;66600000
28/09/2023;07:00;;66600000
29/09/2023;07:00;;66600000
30/09/2023;07:00;205;66600000
01/10/2023;07:00;204;66600000
02/10/2023;07:00;203;66600000
03/10/2023;07:00;202;66600000
04/10/2023;07:00;203;66600000
05/10/2023;07:00;203;66600000
06/10/2023;07:00;203;66600000
07/10/2023;07:00;204;66600000
08/10/2023;07:00;203;66600000
09/10/2023;07:00;207;66600000
10/10/2023;07:00;206;66600000
11/10/2023;07:00;205;66600000
12/10/2023;07:00;203;66600000
13/10/2023;07:00;201;66600000
14/10/2023;07:00;200;66600000
15/10/2023;07:00;205;66600000
16/10/2023;07:00;206;66600000
17/10/2023;07:00;207;66600000
18/10/2023;07:00;206;66600000
19/10/2023;07:00;206;66600000
20/10/2023;07:00;205;66600000
21/10/2023;07:00;205;66600000
22/10/2023;07:00;205;66600000
23/10/2023;07:00;204;66600000
24/10/2023;07:00;203;66600000
28/09/2023;07:00;;66650000
29/09/2023;07:00;;66650000
30/09/2023;07:00;252;66650000
01/10/2023;07:00;251;66650000
02/10/2023;07:00;250;66650000
03/10/2023;07:00;250;66650000
04/10/2023;07:00;249;66650000
05/10/2023;07:00;250;66650000
06/10/2023;07:00;251;66650000
07/10/2023;07:00;252;66650000
08/10/2023;07:00;253;66650000
09/10/2023;07:00;255;66650000
10/10/2023;07:00;257;66650000
11/10/2023;07:00;258;66650000
12/10/2023;07:00;258;66650000
13/10/2023;07:00;258;66650000
14/10/2023;07:00;257;66650000
15/10/2023;07:00;259;66650000
16/10/2023;07:00;261;66650000
17/10/2023;07:00;262;66650000
18/10/2023;07:00;262;66650000
19/10/2023;07:00;262;66650000
20/10/2023;07:00;262;66650000
21/10/2023;07:00;263;66650000
22/10/2023;07:00;263;66650000
23/10/2023;07:00;263;66650000
24/10/2023;07:00;262;66650000
28/09/2023;07:00;;66710000
29/09/2023;07:00;;66710000
30/09/2023;07:00;249;66710000
01/10/2023;07:00;247;66710000
02/10/2023;07:00;246;66710000
03/10/2023;07:00;244;66710000
04/10/2023;07:00;243;66710000
05/10/2023;07:00;244;66710000
06/10/2023;07:00;244;66710000
07/10/2023;07:00;245;66710000
08/10/2023;07:00;247;66710000
09/10/2023;07:00;248;66710000
10/10/2023;07:00;250;66710000
11/10/2023;07:00;251;66710000
12/10/2023;07:00;250;66710000
13/10/2023;07:00;249;66710000
14/10/2023;07:00;248;66710000
15/10/2023;07:00;247;66710000
16/10/2023;07:00;247;66710000
17/10/2023;07:00;247;66710000
18/10/2023;07:00;247;66710000
19/10/2023;07:00;247;66710000
20/10/2023;07:00;247;66710000
21/10/2023;07:00;245;66710000
22/10/2023;07:00;244;66710000
23/10/2023;07:00;243;66710000
24/10/2023;07:00;242;66710000
28/09/2023;07:00;;66870000
29/09/2023;07:00;;66870000
30/09/2023;07:00;373;66870000
01/10/2023;07:00;376;66870000
02/10/2023;07:00;381;66870000
03/10/2023;07:00;376;66870000
04/10/2023;07:00;377;66870000
05/10/2023;07:00;376;66870000
06/10/2023;07:00;372;66870000
07/10/2023;07:00;366;66870000
08/10/2023;07:00;370;66870000
09/10/2023;07:00;369;66870000
10/10/2023;07:00;379;66870000
11/10/2023;07:00;383;66870000
12/10/2023;07:00;376;66870000
13/10/2023;07:00;373;66870000
14/10/2023;07:00;372;66870000
15/10/2023;07:00;369;66870000
16/10/2023;07:00;370;66870000
17/10/2023;07:00;372;66870000
18/10/2023;07:00;375;66870000
19/10/2023;07:00;371;66870000
20/10/2023;07:00;369;66870000
21/10/2023;07:00;368;66870000
22/10/2023;07:00;368;66870000
23/10/2023;07:00;367;66870000
24/10/2023;07:00;364;66870000
24/10/2023;07:00;167;15400000
25/10/2023;07:00;161;15400000
26/10/2023;07:00;159;15400000
27/10/2023;07:00;150;15400000
03/10/2023;07:00;388;66125000
04/10/2023;07:00;386;66125000
05/10/2023;07:00;380;66125000
06/10/2023;07:00;380;66125000
07/10/2023;07:00;380;66125000
08/10/2023;07:00;375;66125000
09/10/2023;07:00;373;66125000
10/10/2023;07:00;371;66125000
11/10/2023;07:00;370;66125000
12/10/2023;07:00;370;66125000
13/10/2023;07:00;363;66125000
14/10/2023;07:00;362;66125000
